date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:07	64937/64937	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-material.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-material.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:07	61497/61497	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-float-input.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-float-input.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:07	84012/84012	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-pickers.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-pickers.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:08	59665/59665	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-upload.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-upload.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:08	60704/60704	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-mask.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-mask.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:08	77297/77297	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-validation.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-validation.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:09	79168/79168	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-bootstrap-validation.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-bootstrap-validation.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:09	55515/55515	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-dropzone.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-dropzone.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:10	75844/75844	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-icheck.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-icheck.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:10	93784/93784	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-img-cropper.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-img-cropper.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:10	55666/55666	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-bootstrapwysihtml5.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-bootstrapwysihtml5.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:11	59219/59219	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-typehead.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-typehead.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:11	97085/97085	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-wizard.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-wizard.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:11	61102/61102	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-xeditable.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-xeditable.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:12	57522/57522	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-summernote.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-summernote.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:12	56215/56215	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/form-tinymce.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/form-tinymce.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:12	85803/85803	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-basic.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-basic.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:13	97963/97963	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-layout.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-layout.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:13	128534/128534	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-data-table.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-data-table.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:13	144775/144775	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-footable.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-footable.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:14	56737/56737	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-jsgrid.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-jsgrid.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:14	73251/73251	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-responsive.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-responsive.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:14	63268/63268	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-bootstrap.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-bootstrap.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:15	87598/87598	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/table-editable-table.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/table-editable-table.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:16	114263/114263	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/widget-apps.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/widget-apps.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:18	116449/116449	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/widget-data.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/widget-data.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:20	107077/107077	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/widget-charts.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/widget-charts.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:21	71747/71747	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-single-column.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-single-column.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:23	54830/54830	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-header.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-header.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:24	71742/71742	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-sidebar.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-sidebar.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:26	71779/71779	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-header-sidebar.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-fix-header-sidebar.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:28	71748/71748	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-boxed.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-boxed.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:30	71765/71765	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/layout-logo-center.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/layout-logo-center.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:31	40114/40114	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/starter-kit.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/starter-kit.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:33	54836/54836	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-blank.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-blank.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:35	6911/6911	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-login.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-login.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:36	6268/6268	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-login-2.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-login-2.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:38	5789/5789	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-register.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-register.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:39	5380/5380	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-register2.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-register2.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:39	4578/4578	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-lockscreen.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-lockscreen.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:40	4491/4491	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-recover-password.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-recover-password.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:41	72622/72622	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-profile.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-profile.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:43	67531/67531	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-animation.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-animation.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:45	74418/74418	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-fix-innersidebar.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-fix-innersidebar.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:46	74418/74418	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-fix-inner-right-sidebar.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-fix-inner-right-sidebar.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:48	61105/61105	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-invoice.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-invoice.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
18:07:50	59665/59665	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2009:58:51%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/pages-treeview.html	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/pages-treeview.html	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/index.html)
